133Bario;137Cesio;22Sodio;241Americio;Fondo
4;2948;21;5;28
3;2923;10;4;30
4;2788;9;4;30
2;2885;20;5;38
3;2841;13;4;35
5;2899;10;8;37
3;2771;17;5;42
2;2779;20;3;26
9;2775;17;2;25
5;2602;17;7;28
4;2713;22;6;36
2;2591;15;4;23
5;2619;17;3;32
6;2591;10;5;29
5;2600;22;2;36
1;2559;7;3;47
7;2623;14;5;33
3;2555;17;3;39
5;2473;22;7;28
3;2519;10;5;38
5;2493;14;2;27
6;2578;16;3;40
5;2473;14;4;29
3;2379;14;8;43
4;2345;20;2;39
6;2398;14;4;38
3;2351;13;2;32
1;2345;12;6;32
6;2391;12;1;34
5;2306;11;4;37
6;2186;18;2;36
7;2257;17;2;37
6;2253;18;1;32
7;2200;14;5;30
6;2120;11;6;28
2;2062;16;2;24
2;2140;12;3;33
6;2084;14;5;31
1;2037;11;3;31
5;2070;9;6;42
3;1930;9;4;38
3;1940;14;3;26
4;1972;17;2;28
5;1970;16;4;41
4;1972;17;4;34
5;1829;12;5;26
4;1873;12;1;24
4;1830;15;5;22
4;1762;11;4;25
4;1770;17;4;30
6;1815;17;3;39
2;1765;12;5;26
2;1746;14;3;33
5;1675;16;3;29
4;1726;10;3;34
2;1644;19;4;24
2;1643;13;5;31
3;1567;16;3;25
5;1570;13;6;27
4;1582;15;2;30
4;1518;9;6;35
6;1508;10;5;36
8;1466;13;6;27
4;1412;12;5;32
1;1455;15;3;40
8;1445;11;3;45
6;1390;19;4;31
7;1375;8;3;33
5;1350;12;4;34
5;1327;11;4;46
6;1354;14;0;32
4;1302;8;5;42
4;1231;9;5;33
3;1274;18;3;36
2;1207;13;4;37
1;1183;20;4;43
4;1196;16;9;36
2;1204;15;3;26
3;1201;9;6;27
4;1138;12;3;22
3;1129;13;3;35
2;1140;12;4;31
4;1116;11;3;34
2;1060;15;5;30
7;1083;16;4;41
6;1043;7;2;40
7;994;17;3;33
9;1015;14;8;33
8;984;17;5;37
2;919;16;2;24
3;896;14;4;30
4;896;12;8;28
3;901;14;2;29
5;839;22;0;40
5;872;6;7;40
5;932;12;4;34
3;776;11;6;43
6;818;17;9;44
2;751;6;1;28
5;799;16;0;34
4;747;14;4;37
5;781;19;1;25
7;740;12;4;31
4;712;12;5;28
5;733;12;7;34
1;650;14;3;28
4;670;19;3;32
8;676;12;3;32
9;722;20;3;34
6;639;13;2;30
4;599;14;1;26
4;543;6;1;30
4;603;14;1;18
4;563;13;1;21
3;534;19;6;30
2;577;10;3;26
3;571;11;1;41
5;558;8;4;35
2;509;14;4;28
2;516;14;6;27
4;483;12;2;26
3;489;13;4;23
6;440;16;3;30
4;441;12;5;32
8;512;14;4;21
5;445;9;3;37
8;426;10;4;21
3;439;13;8;28
6;399;11;5;35
1;371;12;6;33
2;403;14;1;31
4;399;17;1;41
3;417;12;2;26
4;364;7;8;26
1;415;7;2;35
2;361;22;4;30
8;322;13;5;32
1;339;9;3;31
4;291;18;12;32
5;316;6;4;38
4;325;11;4;37
3;303;11;8;36
4;292;14;3;36
4;303;13;4;23
4;284;15;2;33
1;307;17;4;40
8;284;17;7;26
1;243;17;2;37
3;278;16;7;34
6;252;7;2;29
1;227;12;3;46
3;230;11;3;41
2;225;10;4;34
4;227;10;6;30
3;218;9;1;32
3;218;12;4;34
4;224;16;3;38
5;191;10;3;37
2;213;15;8;38
3;187;19;0;33
8;197;14;6;32
5;204;11;6;32
5;158;13;2;37
3;173;12;5;30
4;170;8;4;21
4;164;17;6;41
3;163;8;4;27
4;168;19;7;38
3;164;12;5;27
5;148;15;4;28
4;116;19;5;34
5;146;13;2;27
1;139;16;4;34
5;116;9;4;27
2;123;14;2;21
1;133;12;1;23
2;147;14;6;23
3;121;17;5;34
5;109;15;5;36
5;116;13;7;43
4;101;11;5;30
7;109;15;2;44
12;113;17;6;27
3;102;11;2;34
3;100;18;2;31
5;101;20;3;23
9;98;11;1;31
8;93;10;5;33
7;84;13;8;33
11;83;16;3;22
6;78;15;4;27
5;85;13;5;36
1;91;14;4;30
7;72;9;6;48
0;81;12;3;27
4;78;14;4;33
5;77;16;5;29
6;77;10;4;35
6;75;13;4;26
4;78;11;6;41
1;65;11;3;29
5;73;17;4;41
2;77;15;4;19
4;77;11;5;31
3;61;18;7;22
5;62;18;0;36
1;54;12;8;24
5;58;10;3;33
6;48;14;5;34
3;54;18;4;38
5;59;12;3;38
6;62;14;6;27
5;52;8;4;21
8;47;18;6;34
4;45;11;4;27
13;58;16;1;23
5;54;18;6;27
5;52;14;3;37
4;42;9;5;38
7;52;18;4;36
3;38;11;4;38
5;54;10;3;31
3;48;10;5;36
1;36;21;3;36
9;52;17;2;37
7;49;9;4;32
8;45;9;5;31
2;48;19;5;37
5;47;7;2;41
5;41;11;4;27
5;54;11;6;35
5;44;11;4;26
5;47;15;4;37
3;31;17;4;36
6;39;20;5;35
3;39;15;4;30
7;46;14;3;47
5;26;11;4;31
1;41;8;2;30
3;41;15;3;33
6;39;18;1;35
7;46;15;5;25
4;37;13;4;39
1;36;14;2;36
5;38;15;2;27
5;45;7;5;30
4;37;20;4;25
8;43;13;4;29
2;31;15;3;35
6;42;9;1;42
7;28;12;4;35
5;51;11;7;32
5;38;10;5;31
4;27;10;2;29
4;22;11;0;36
4;27;9;2;24
5;37;11;3;37
6;34;10;4;33
1;33;14;6;32
6;36;10;5;34
5;33;7;3;26
2;37;15;2;29
6;27;14;3;39
2;43;9;5;25
2;36;5;2;38
6;29;12;6;34
3;28;9;1;36
6;36;20;4;43
2;40;11;9;48
3;29;10;3;28
3;34;11;5;23
3;17;17;3;49
4;35;15;4;34
3;25;16;5;30
2;33;13;3;30
4;28;6;1;39
3;34;7;4;33
8;34;12;4;36
6;37;8;4;36
5;30;15;3;25
4;33;14;5;30
6;31;13;5;22
6;30;10;2;39
2;23;17;2;26
1;32;11;4;32
2;38;16;2;33
3;31;7;2;35
6;27;11;5;31
1;30;9;8;37
0;28;12;9;42
2;29;4;7;34
4;31;10;3;31
4;30;21;4;31
5;27;10;7;30
1;36;11;3;33
3;32;13;2;33
5;26;11;5;32
2;31;18;5;21
5;31;16;4;34
0;23;17;2;32
4;26;11;4;36
3;28;6;3;28
5;33;19;3;43
6;24;9;3;23
2;32;10;4;33
4;30;9;5;33
4;25;12;5;25
7;29;15;2;33
3;30;10;6;28
3;35;10;3;45
3;26;10;5;37
5;33;14;2;42
7;20;15;3;34
4;28;8;3;31
2;36;12;2;30
3;25;7;2;27
4;29;12;4;28
3;30;11;2;32
8;22;13;5;36
2;27;16;5;22
5;27;12;4;30
4;29;14;5;35
6;30;9;3;31
1;17;15;3;26
4;24;12;2;27
4;32;11;5;24
5;34;17;3;29
4;25;12;3;29
2;28;16;3;32
0;32;15;4;29
5;30;13;2;28
3;35;11;5;30
5;32;10;4;21
4;31;14;2;32
3;31;6;6;22
4;16;15;3;29
1;16;12;2;34
3;29;10;1;37
1;26;10;6;36
4;26;11;3;33
9;18;12;6;20
6;24;12;1;37
2;20;14;3;39
4;30;12;2;35
2;31;9;6;35
4;28;14;2;24
6;27;11;5;30
3;34;12;4;35
2;29;19;5;30
5;27;13;5;27
4;37;12;7;33
7;23;9;6;28
4;35;6;5;28
4;24;9;1;31
5;27;6;0;34
3;36;16;3;34
6;21;15;2;28
3;13;13;8;31
5;22;11;3;32
7;23;13;3;29
2;23;15;2;32
1;27;14;9;25
6;25;8;4;33
3;21;19;4;36
5;30;22;3;29
4;29;13;1;36
1;35;8;5;27
4;25;12;3;31
5;20;18;0;29
4;22;13;6;39
3;17;11;4;26
3;22;13;2;17
4;31;12;5;40
3;20;8;3;18
6;32;9;5;32
1;23;12;5;35
3;21;6;4;22
4;28;16;6;28
3;22;15;3;27
4;15;11;2;38
5;33;12;3;31
1;29;7;3;22
4;33;14;6;27
2;29;10;5;26
3;37;13;4;30
2;29;12;2;23
5;22;14;4;25
2;26;12;3;24
4;20;9;8;30
3;20;16;1;35
1;33;6;1;16
9;19;13;4;23
2;24;10;1;28
7;40;10;4;27
8;26;20;6;34
5;17;24;6;26
3;33;12;1;31
5;23;15;1;38
4;34;7;2;17
2;28;12;1;27
2;25;10;2;26
5;16;8;4;30
4;17;6;3;33
5;29;6;8;27
0;25;7;4;21
3;26;8;5;40
2;28;15;5;26
5;33;13;3;33
1;29;13;4;28
5;15;19;1;16
4;23;23;3;23
3;15;11;2;26
1;30;9;3;28
2;27;11;2;26
1;28;6;4;24
9;29;12;3;23
3;19;10;5;33
1;24;16;8;28
2;27;15;4;30
3;22;9;4;22
2;20;16;1;30
4;14;8;2;28
11;15;17;5;24
3;23;9;1;33
5;18;15;5;42
2;25;16;3;28
5;19;12;0;45
3;22;7;7;21
4;22;4;4;26
2;15;8;4;26
5;26;10;5;39
7;23;9;4;30
6;24;11;5;33
0;25;11;3;21
3;20;14;1;29
6;24;21;4;27
2;30;18;1;28
1;28;17;6;22
2;24;13;4;29
3;23;16;5;25
5;18;7;5;32
7;33;13;2;30
1;27;9;1;22
7;32;5;1;28
2;28;8;6;20
6;27;12;4;30
3;24;13;5;18
3;17;10;6;25
9;27;11;1;14
3;16;13;2;23
5;17;10;4;23
4;20;9;5;20
3;19;9;5;37
1;33;12;4;20
2;21;8;6;25
3;24;12;2;24
2;23;10;3;24
4;31;7;6;27
2;20;16;4;34
3;16;18;4;33
7;18;16;3;25
2;32;9;2;30
3;15;13;2;23
1;21;15;2;20
3;27;10;4;24
0;16;12;2;30
5;20;11;1;30
2;24;18;3;29
4;24;13;4;28
0;29;11;2;32
7;27;6;4;28
4;22;5;6;19
7;18;12;2;22
2;19;11;1;21
1;14;15;2;27
7;21;9;1;35
2;23;9;2;27
7;29;7;4;24
2;21;13;2;35
4;27;8;4;20
5;20;18;5;35
4;19;11;4;31
2;18;8;3;28
1;19;9;2;26
1;27;8;4;20
2;15;10;7;20
3;25;14;3;29
6;24;12;7;27
5;22;6;5;31
4;18;11;3;28
4;25;15;2;26
5;28;7;2;35
2;23;11;2;26
1;23;11;3;31
2;18;10;4;16
2;22;7;2;35
3;23;11;5;20
1;19;9;1;21
8;23;13;0;28
4;17;8;4;32
2;26;17;6;25
1;21;17;8;23
5;22;13;3;24
3;22;15;4;28
3;20;11;4;32
4;13;11;3;34
6;22;12;3;24
2;29;14;0;22
4;25;8;1;26
4;21;12;4;26
3;17;10;4;24
5;20;8;3;36
3;7;10;1;23
4;33;17;4;30
5;14;9;2;17
2;27;13;4;17
0;13;10;3;21
6;21;10;3;26
4;22;13;1;27
5;19;16;4;20
6;28;14;4;18
3;22;15;3;24
4;26;10;2;35
3;26;11;0;27
2;21;13;3;28
2;21;10;4;29
2;13;8;3;17
2;20;11;0;21
3;28;8;6;31
4;18;17;4;17
4;21;13;3;26
5;19;11;5;28
2;22;7;5;29
4;28;14;3;31
3;17;14;3;34
3;11;9;3;23
3;23;15;1;23
4;21;10;2;27
3;18;21;1;28
4;16;7;5;30
2;15;12;3;22
2;16;13;5;16
4;26;10;1;21
2;21;6;4;27
5;22;16;0;32
3;25;13;5;22
2;18;10;1;29
2;18;13;2;29
2;17;7;2;26
6;27;10;0;29
4;21;11;3;21
3;21;8;2;10
2;22;9;2;34
4;24;13;4;19
6;21;18;4;25
4;34;17;1;28
3;21;9;2;31
1;24;13;1;21
7;21;17;5;27
3;17;14;5;22
6;20;11;4;27
5;19;16;3;26
1;18;14;4;23
3;20;12;2;28
5;16;11;1;33
6;19;7;1;27
2;23;13;5;29
3;26;13;2;25
4;20;9;3;22
2;26;14;2;27
4;25;11;4;28
5;24;15;2;27
2;19;17;4;18
1;15;7;4;20
1;22;12;2;16
1;27;14;1;26
2;22;17;4;30
5;23;16;2;24
6;21;11;5;20
3;24;17;5;17
5;23;7;0;17
3;20;14;4;21
2;15;14;1;20
2;22;17;5;20
2;20;10;2;17
7;12;12;1;17
2;15;13;2;21
1;12;8;4;19
3;17;9;2;27
6;19;12;1;31
1;30;12;4;19
2;23;9;1;28
2;24;16;2;22
3;16;9;5;20
6;17;15;4;21
3;16;7;5;25
5;23;12;1;23
6;12;13;3;17
1;25;15;2;18
2;23;13;3;17
5;20;14;6;29
7;19;17;0;22
3;21;12;5;26
3;27;16;2;20
5;14;14;2;20
1;27;9;4;20
3;22;11;4;23
2;24;9;5;28
0;22;21;3;20
0;26;10;2;18
2;19;11;3;24
5;17;12;2;25
2;12;8;2;23
2;19;14;1;24
1;25;19;3;15
2;19;13;1;23
1;22;7;2;24
0;13;8;1;31
5;12;12;2;19
4;21;3;5;37
3;22;9;2;32
2;18;14;1;23
4;10;9;4;22
1;28;12;2;23
4;19;12;3;25
1;16;9;9;30
1;21;13;4;22
0;15;9;5;24
1;20;9;2;14
1;21;15;4;24
4;17;12;3;25
2;35;19;3;24
6;21;9;8;19
5;22;9;4;24
4;25;8;4;27
8;17;19;3;19
1;21;16;4;23
2;16;7;2;30
5;16;17;2;29
2;19;14;4;27
2;20;11;3;22
3;21;11;3;19
2;17;10;3;21
1;17;8;0;20
3;12;9;2;22
0;16;15;2;21
4;24;14;3;26
4;16;17;3;16
3;18;10;3;23
5;22;16;2;37
3;25;10;2;28
3;23;14;1;28
4;22;10;2;22
3;19;10;3;19
4;34;6;5;21
2;25;12;4;22
6;20;12;4;25
2;18;13;1;23
6;13;13;2;23
3;19;16;2;21
4;28;13;3;22
3;25;13;1;14
4;22;14;3;25
3;26;7;3;15
1;13;14;0;21
1;15;12;4;23
4;21;12;3;15
0;20;15;2;35
3;18;10;2;23
2;23;11;2;18
2;27;15;2;23
3;21;10;2;18
2;12;11;3;25
3;22;10;0;23
3;25;14;2;18
5;16;7;2;16
2;15;15;2;20
7;22;8;3;13
3;21;14;5;28
1;19;15;3;27
3;18;19;5;28
4;25;13;1;30
2;20;6;3;25
2;17;10;4;20
6;18;18;3;21
4;23;9;3;17
3;12;13;3;23
5;21;13;1;28
2;20;12;4;29
1;26;8;4;21
4;19;21;1;20
6;22;13;4;16
2;12;12;5;15
5;21;17;2;24
4;18;10;3;24
5;25;9;6;25
5;15;13;2;25
4;14;14;1;29
1;17;12;4;15
3;24;12;0;23
2;20;12;3;30
3;16;11;1;19
2;21;11;4;22
2;17;9;2;32
7;19;5;6;22
3;17;19;5;24
4;17;9;3;22
1;22;12;4;14
1;21;15;3;25
1;23;7;2;21
2;15;10;2;17
2;28;12;2;20
2;15;6;1;15
3;13;11;4;19
1;12;6;3;19
0;17;9;1;23
2;20;13;2;26
3;24;11;3;23
2;22;13;2;25
4;18;11;2;32
5;19;15;1;20
4;10;21;4;25
5;18;13;4;15
3;18;4;0;23
0;17;12;4;26
4;18;9;2;15
1;18;14;1;26
0;19;21;2;13
3;19;8;3;17
4;22;9;2;22
2;18;9;3;24
1;15;17;4;30
4;17;10;3;20
3;16;9;2;20
3;21;12;3;24
4;16;17;5;31
7;13;16;1;25
3;17;7;4;24
1;15;14;5;25
2;25;6;2;30
5;19;12;4;24
4;26;16;4;22
0;21;9;3;23
2;17;19;0;19
3;21;15;5;21
2;13;7;2;27
2;17;11;2;31
2;29;13;3;23
2;10;10;3;29
2;16;9;3;31
0;16;21;5;28
4;23;18;6;29
4;19;10;3;21
7;19;9;1;23
8;21;14;4;27
4;26;9;2;37
5;17;6;2;27
1;13;19;3;15
3;14;8;1;24
0;21;9;0;31
4;17;11;3;29
2;20;15;2;25
5;16;13;2;23
4;14;14;2;17
4;10;13;3;21
2;18;16;2;21
2;17;15;1;23
2;21;8;3;27
3;12;17;4;17
2;21;11;6;27
3;16;11;2;26
3;26;9;1;21
3;19;16;4;23
4;12;11;1;32
5;15;12;4;22
1;26;7;3;22
2;20;18;3;27
5;17;13;3;20
5;17;16;2;17
4;14;11;3;11
3;18;8;2;34
2;19;10;3;29
1;17;16;3;22
4;16;13;3;26
1;19;11;7;20
0;14;5;1;27
6;16;13;0;25
7;23;9;6;17
4;15;13;2;22
1;22;12;3;21
3;25;12;4;13
3;16;13;5;17
2;16;12;2;18
4;16;7;2;27
2;21;17;1;28
3;25;11;4;28
6;16;13;1;27
6;15;7;2;28
2;16;13;3;25
1;9;8;0;21
3;9;17;4;22
1;15;20;0;27
4;21;15;7;21
3;21;12;3;27
4;13;12;1;35
5;17;21;5;30
1;20;17;2;24
2;12;9;4;23
2;15;20;1;22
0;19;14;4;33
6;23;11;4;29
6;18;12;1;20
4;17;9;4;26
3;18;16;2;21
3;15;15;1;22
3;23;9;1;23
1;10;22;3;24
3;18;12;3;28
4;19;6;2;23
4;13;8;0;28
4;11;6;6;28
1;24;11;4;22
2;24;13;2;36
2;15;13;5;19
1;20;16;5;29
2;16;16;3;19
4;13;6;4;19
4;22;18;0;18
5;16;11;3;22
4;22;16;6;30
1;12;15;3;24
2;12;16;4;24
1;18;19;4;20
6;8;14;3;25
2;11;16;4;30
3;10;9;3;30
0;10;11;5;23
1;21;8;2;15
0;18;10;4;20
2;11;7;2;20
3;15;15;3;25
5;17;10;1;16
2;15;8;3;17
3;11;12;1;26
4;11;15;2;25
2;23;16;1;26
6;25;10;2;26
1;12;8;1;22
3;16;12;4;22
3;19;8;5;21
4;17;11;2;24
3;14;16;2;21
2;11;9;4;27
2;25;12;1;34
3;19;11;0;29
4;14;7;2;37
3;12;11;3;26
4;14;12;5;36
5;14;6;5;24
7;15;20;1;32
5;16;9;6;31
4;11;11;3;28
1;16;11;3;27
1;24;13;2;24
7;14;13;2;15
4;23;22;4;16
4;22;8;2;24
2;9;12;3;20
2;21;9;3;18
3;17;11;2;21
1;20;19;4;25
3;19;7;2;22
3;13;11;2;36
2;16;13;4;24
3;11;11;3;22
3;15;9;3;17
4;19;20;0;26
3;21;13;5;28
1;17;19;2;33
9;14;6;10;25
2;13;11;4;29
1;12;9;3;27
3;9;12;2;19
2;12;13;2;28
3;17;14;3;27
2;18;13;1;33
3;13;11;3;38
3;15;9;7;29
3;15;13;4;23
1;15;7;0;18
5;14;13;0;28
2;13;13;3;18
3;14;13;1;21
2;21;8;2;24
4;13;13;1;17
2;18;13;3;33
1;16;8;2;30
3;16;16;6;20
4;18;14;2;31
5;16;11;5;26
3;13;18;2;24
2;22;18;2;28
3;13;15;4;26
1;14;16;4;23
3;18;9;5;31
2;16;17;2;33
2;13;16;2;23
5;17;9;1;28
4;16;15;2;25
1;10;11;3;22
6;15;17;1;28
1;21;11;3;22
3;17;9;3;23
0;12;8;5;17
9;19;13;4;29
3;17;15;3;27
4;18;8;1;27
1;13;12;4;34
5;16;20;7;31
6;14;11;3;22
2;19;12;3;31
4;12;14;3;27
3;12;10;2;22
1;17;13;1;28
5;19;18;3;32
2;21;19;3;22
4;15;14;3;34
0;14;12;2;26
2;15;5;4;27
4;14;13;8;23
3;11;10;2;27
4;11;14;0;23
7;17;13;1;36
9;13;19;2;28
4;10;11;6;17
2;10;11;1;29
7;12;11;5;27
4;13;13;2;31
4;12;17;2;28
3;16;16;3;21
3;9;14;3;30
4;14;16;2;25
5;12;14;1;15
3;12;7;3;22
4;18;11;2;25
7;11;13;4;22
1;20;11;4;30
2;4;15;4;22
2;14;15;1;25
4;13;13;3;22
8;17;16;2;20
5;15;13;3;31
1;16;14;3;26
5;14;10;5;18
5;15;8;3;19
3;18;13;3;22
3;22;12;6;26
0;18;9;4;22
4;17;16;4;31
4;11;13;4;20
1;16;16;4;28
7;14;19;2;21
3;13;14;5;21
2;13;12;4;33
8;20;16;4;29
0;20;10;0;32
4;10;11;4;36
1;12;14;3;23
2;10;14;3;21
3;23;14;3;34
4;16;12;3;19
3;14;18;2;32
1;13;11;7;25
4;19;8;0;23
2;8;17;2;30
3;21;9;1;24
5;17;19;6;29
1;10;16;1;30
5;10;11;3;29
1;7;18;3;19
3;10;11;1;19
2;14;10;3;35
6;17;10;1;31
5;17;16;2;26
3;10;13;2;31
5;16;19;1;28
0;17;15;5;24
4;15;19;2;22
5;11;15;4;26
3;16;8;6;26
2;13;14;4;17
5;13;8;3;32
1;14;12;2;22
1;16;11;3;22
3;16;17;0;36
4;14;13;0;23
4;18;20;2;32
4;14;12;0;34
3;19;19;3;26
2;16;11;4;25
3;16;20;0;23
2;13;12;1;28
4;21;12;0;27
5;13;15;0;20
7;9;27;3;26
5;12;12;2;17
3;6;14;4;23
0;20;13;8;27
7;10;13;1;22
2;11;10;4;25
7;20;13;2;30
3;10;15;2;36
3;9;14;3;16
3;8;14;6;21
3;17;15;1;24
1;14;9;4;27
2;9;14;4;21
3;17;13;5;25
6;13;8;4;27
3;18;11;4;25
5;13;8;1;20
6;15;24;4;25
5;15;13;3;26
2;16;14;1;21
1;12;14;2;17
4;13;6;2;30
4;20;13;3;27
4;23;10;2;19
2;15;9;3;24
3;14;11;3;32
2;17;14;1;20
2;9;12;4;20
4;13;17;1;29
3;15;12;4;26
5;10;11;2;35
1;18;15;2;21
1;11;11;0;26
6;7;9;3;15
4;9;8;1;25
6;16;14;0;37
4;16;11;4;27
1;19;14;4;29
1;15;11;4;31
2;7;9;3;32
1;18;17;0;23
0;12;15;2;30
3;10;20;0;29
3;12;10;2;30
5;17;7;7;28
3;9;10;4;28
5;15;16;2;26
6;18;12;0;20
1;17;12;2;19
2;13;13;2;15
6;9;18;6;26
2;13;10;3;22
0;19;12;5;21
2;12;6;2;28
2;7;16;6;28
2;14;13;2;20
1;14;13;3;18
0;11;12;1;24
1;16;7;0;18
4;21;10;2;16
1;15;14;4;19
3;6;23;3;24
4;15;16;3;21
5;16;13;4;25
3;9;15;1;23
1;10;14;6;29
8;17;9;1;26
7;10;14;1;27
2;14;6;3;31
1;11;18;3;31
3;14;18;5;16
0;14;15;2;13
1;16;10;5;19
4;14;14;2;19
2;14;15;1;29
2;7;10;5;22
5;15;12;5;18
3;14;12;5;30
2;13;8;3;29
1;9;11;2;32
1;8;14;3;24
0;16;14;4;29
5;11;14;3;26
3;23;18;5;24
1;6;13;4;33
3;14;10;3;20
2;8;17;3;25
3;13;18;5;23
2;9;16;2;24
8;13;14;4;24
3;17;14;4;13
3;11;13;2;34
5;17;18;6;27
3;13;18;3;24
3;15;12;1;22
1;12;14;3;30
5;9;11;7;22
5;14;14;0;18
3;17;13;4;23
5;10;13;1;20
3;11;14;3;21
5;13;10;1;33
0;7;11;5;21
2;13;14;0;27
4;19;9;4;22
4;12;19;4;23
1;11;15;6;35
0;10;14;2;17
2;10;13;1;24
4;15;11;0;20
5;10;11;2;24
2;11;14;2;17
1;14;14;5;26
5;14;13;5;19
3;15;11;3;23
2;14;17;3;23
2;8;14;2;23
6;16;15;2;22
3;10;16;1;22
3;9;8;2;23
2;14;18;2;24
3;14;14;3;24
1;14;7;1;25
1;16;17;5;18
4;13;8;2;30
7;19;12;1;26
6;15;14;3;14
4;23;13;2;34
7;17;15;3;14
2;11;18;1;22
4;12;14;1;21
2;14;14;2;25
4;13;8;4;35
5;10;7;2;24
0;10;14;5;23
1;15;15;3;18
5;12;15;3;27
1;7;14;1;14
1;12;13;5;19
2;12;20;2;28
5;20;13;2;13
5;11;15;1;14
5;17;13;2;22
0;13;18;3;29
3;15;10;2;18
1;11;12;3;20
1;15;9;2;34
3;14;14;3;22
2;11;10;4;27
2;14;20;5;20
3;13;9;7;18
1;20;15;3;16
3;12;11;4;21
3;13;22;2;15
5;7;9;2;30
1;9;18;4;21
1;12;18;1;26
3;11;11;3;23
2;6;6;2;15
1;12;9;2;19
5;12;13;4;12
1;14;10;3;22
3;5;17;3;23
1;10;9;1;23
3;13;16;4;16
1;11;16;1;22
1;7;13;3;23
3;10;21;4;25
4;13;13;3;25
2;12;10;4;12
4;10;14;2;17
0;13;8;1;24
2;9;11;1;20
4;14;11;4;23
1;15;15;4;20
3;9;13;1;18
2;12;15;3;22
3;13;18;3;18
1;10;16;3;19
4;10;10;1;16
3;13;18;3;21
4;11;13;4;22
1;14;17;1;17
1;12;14;5;29
1;12;8;5;27
4;11;18;2;16
4;12;16;2;30
2;13;10;1;20
3;12;16;5;22
4;8;14;3;20
3;19;19;1;24
4;13;14;3;18
2;8;19;4;16
0;13;12;4;22
1;12;17;0;23
2;10;10;3;16
2;9;13;2;18
0;12;22;0;30
4;14;11;1;20
1;12;14;4;13
7;9;17;1;19
1;11;15;3;22
0;14;9;4;26
0;5;12;2;20
3;8;17;1;16
3;13;13;3;15
4;6;15;2;12
3;8;10;8;24
2;14;16;1;18
2;11;6;0;28
1;12;12;2;15
1;7;17;5;24
4;7;19;1;29
4;16;18;1;22
0;11;7;3;18
1;11;15;1;18
3;17;22;4;12
1;11;13;4;20
3;9;9;4;15
4;19;8;2;18
3;13;10;4;18
1;5;19;2;21
1;12;10;5;11
0;14;16;5;17
3;9;15;1;18
2;14;14;3;25
2;8;9;5;10
1;17;14;0;16
1;6;8;0;14
1;10;17;0;17
1;12;12;5;16
3;18;16;0;24
4;14;14;5;14
3;13;12;0;19
1;13;13;0;24
1;15;10;3;19
4;13;12;2;16
1;12;12;2;20
1;10;13;4;19
4;8;11;1;20
3;12;9;3;16
0;17;10;3;20
2;10;19;5;18
2;11;15;0;17
1;10;13;5;13
2;11;19;4;18
2;10;19;2;12
1;14;8;2;22
4;8;13;3;11
2;12;14;2;21
3;8;12;4;13
3;10;10;1;15
2;5;10;3;14
0;11;15;2;15
2;13;7;1;10
2;10;14;1;21
5;7;11;2;18
0;5;10;2;15
3;8;11;1;22
0;15;10;0;22
3;8;13;3;25
3;10;9;2;23
1;13;24;2;14
5;7;10;6;12
3;5;10;2;18
2;18;8;1;11
3;11;15;0;12
1;14;21;3;21
1;8;10;1;15
2;7;8;1;13
2;10;14;3;20
3;14;13;1;21
1;11;15;1;23
3;8;14;2;23
3;4;14;3;21
1;19;5;3;18
0;15;10;0;19
1;9;9;2;21
3;5;15;0;18
4;9;28;3;15
5;9;13;3;13
0;14;11;3;16
0;12;15;1;24
3;11;13;0;14
0;8;14;3;19
3;8;8;4;22
0;18;14;3;11
2;11;7;1;17
3;16;9;1;8
3;14;11;2;12
0;10;14;1;11
1;7;11;1;21
2;15;6;1;18
1;8;12;2;18
3;11;13;1;10
2;11;19;3;12
1;9;12;0;13
3;12;11;4;19
0;11;9;2;16
2;16;11;0;18
0;15;9;1;15
2;13;15;2;13
0;9;10;0;12
4;10;12;1;23
0;7;11;1;19
1;12;14;1;13
2;8;10;2;8
2;6;21;1;13
0;7;8;1;20
2;6;12;0;3
4;8;6;2;7
1;10;16;2;20
2;11;10;0;12
1;8;13;1;18
2;13;8;1;13
1;11;9;3;15
2;11;10;1;15
0;8;12;3;19
1;8;11;3;14
0;21;9;1;16
3;19;10;2;19
2;14;10;4;16
6;8;13;2;16
1;6;13;1;22
1;7;10;1;17
1;12;10;0;25
1;7;9;1;13
2;11;8;0;15
3;4;13;0;24
1;15;8;6;8
0;24;11;0;16
2;13;18;0;14
2;12;9;4;12
3;12;8;1;21
4;11;12;1;13
3;7;12;1;14
1;7;8;2;18
1;12;14;2;14
4;7;13;1;18
2;16;9;2;14
2;13;13;4;11
4;6;14;2;13
2;7;14;2;19
2;12;12;4;9
5;9;12;2;17
0;14;8;0;13
2;8;12;5;11
2;8;15;3;15
4;5;12;4;12
2;7;10;3;21
3;16;11;0;7
2;13;8;0;15
2;7;3;3;15
0;7;8;4;7
0;12;17;1;12
2;6;5;1;14
2;9;11;0;10
1;7;7;2;12
2;10;16;2;20
2;6;8;2;16
5;12;11;2;16
4;13;16;1;17
1;8;5;0;16
3;8;16;1;21
1;6;10;2;9
1;13;6;1;12
2;8;7;1;15
1;6;10;3;19
0;8;11;4;10
0;6;12;5;13
0;5;21;4;8
0;5;10;2;12
1;14;9;2;15
1;11;15;0;15
1;12;11;0;16
1;11;12;0;18
0;7;5;4;11
1;7;13;1;20
3;9;8;2;13
2;13;7;0;15
1;9;7;1;16
1;10;9;2;16
3;9;16;2;18
1;9;10;2;20
